codigo_convenio;nome_convenio;novo_com_seguro;novo_sem_seguro;refin_com_seguro;refin_sem_seguro
41828;MUNICIPIO DE SILVEIRAS;"[{""tx"": 1.93, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.98, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.08, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.18, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.28, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.93, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.98, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.08, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.18, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.28, ""com"": 4.0, ""pz"": ""96""}]"
41833;MUNICIPIO DE RESENDE;"[{""tx"": 1.96, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.01, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.11, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.21, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.31, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.96, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.01, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.11, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.21, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.31, ""com"": 4.0, ""pz"": ""96""}]"
41837;CAMPO LARGO CAMARA MUNICIPAL;"[{""tx"": 2.3, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.35, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.45, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.55, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.65, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.3, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.35, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.45, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.55, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.65, ""com"": 4.0, ""pz"": ""96""}]"
41843;GUARUJA PREVIDENCIA;"[{""tx"": 2.18, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.28, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.38, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.48, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.58, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.34, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.54, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.64, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.74, ""com"": 4.0, ""pz"": ""96""}]"
41846;MUNICIPIO DE IGARAPE MIRI;"[{""tx"": 2.22, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.27, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.32, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.47, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.52, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.22, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.27, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.32, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.47, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.52, ""com"": 4.0, ""pz"": ""96""}]"
41857;MUNICIPIO DE ARAGUAINA;"[{""tx"": 1.93, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.98, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.08, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.18, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.28, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.93, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.98, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.08, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.18, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.28, ""com"": 4.0, ""pz"": ""96""}]"
41860;MUNICIPIO DE JANDIRA;"[{""tx"": 2.15, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.25, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.35, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.45, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.55, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.3, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.5, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.6, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.7, ""com"": 4.0, ""pz"": ""96""}]"
41861;MUNICIPIO DE SANTA RITA;"[{""tx"": 1.96, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.01, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.11, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.21, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.31, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.96, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.01, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.11, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.21, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.31, ""com"": 4.0, ""pz"": ""96""}]"
41948;MUNICIPIO DE SERRINHA;"[{""tx"": 1.94, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.04, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.14, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.24, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.34, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.99, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.09, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.19, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.29, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.39, ""com"": 4.0, ""pz"": ""96""}]"
41967;PREFEITURA MUNICIPAL DE ITUMBIARA;"[{""tx"": 2.86, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.96, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 3.06, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 3.16, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.26, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.86, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.96, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 3.06, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 3.16, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.26, ""com"": 4.0, ""pz"": ""96""}]"
41973;IPREV - INSTITUTO DE PREVIDENCIA DO;"[{""tx"": 1.95, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.0, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.1, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.2, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.95, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.0, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.1, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.2, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 4.0, ""pz"": ""96""}]"
41975;MUNICIPIO DE JANAUBA;"[{""tx"": 2.33, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.43, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.53, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.63, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.73, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.33, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.43, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.53, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.63, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.73, ""com"": 4.0, ""pz"": ""96""}]"
41981;MUNICIPIO DE SANTA CRUZ DO CAPIBARIBE;"[{""tx"": 2.19, ""com"": 6.0, ""pz"": ""96""}, {""tx"": 2.29, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.54, ""com"": 3.0, ""pz"": ""96""}]";"[{""tx"": 2.39, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.49, ""com"": 3.0, ""pz"": ""96""}]";"[{""tx"": 2.19, ""com"": 6.0, ""pz"": ""96""}, {""tx"": 2.29, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.54, ""com"": 3.0, ""pz"": ""96""}]";"[{""tx"": 2.39, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.49, ""com"": 3.0, ""pz"": ""96""}]"
41984;MUNICIPIO DE BARRA DO GARÃAS;"[{""tx"": 2.07, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.17, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.27, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.37, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.47, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.07, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.17, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.27, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.37, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.47, ""com"": 4.0, ""pz"": ""96""}]"
41985;TRIBUNAL DE CONTAS DO ESTADO DE SAO;"[{""tx"": 1.97, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.02, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.12, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.22, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.32, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.97, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.02, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.12, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.22, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.32, ""com"": 4.0, ""pz"": ""96""}]"
42008;MUNICIPIO DE CARAPICUIBA;"[{""tx"": 2.83, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.93, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 3.03, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 3.13, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.23, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.83, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.93, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 3.03, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 3.13, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.23, ""com"": 4.0, ""pz"": ""96""}]"
42009;MUNICIPIO DE PENEDO;"[{""tx"": 1.93, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.98, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.08, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.18, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.28, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.93, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.98, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.08, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.18, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.28, ""com"": 4.0, ""pz"": ""96""}]"
42012;MPPE - PROCURADORIA GERAL DA JUSTICA;"[{""tx"": 2.11, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.16, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.26, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.36, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.46, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.11, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.16, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.26, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.36, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.46, ""com"": 4.0, ""pz"": ""96""}]"
42013;FESURV - UNIVERSIDADE DE RIO VERDE;"[{""tx"": 2.87, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.97, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 3.07, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 3.17, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.27, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.87, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.97, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 3.07, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 3.17, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.27, ""com"": 4.0, ""pz"": ""96""}]"
42017;PREFEITURA MUNICIPAL DE CATANDUVA;"[{""tx"": 2.25, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.5, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.6, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.25, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.5, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.6, ""com"": 4.0, ""pz"": ""96""}]"
42019;VOTOPREV - FUND SEG SOC FUNC PUBL DO MUN;"[{""tx"": 2.08, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.13, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.23, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.33, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.43, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.08, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.13, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.23, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.33, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.43, ""com"": 4.0, ""pz"": ""96""}]"
42028;MUNICIPIO DE QUIRINOPOLIS;"[{""tx"": 1.96, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.01, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.11, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.21, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.31, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.96, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.01, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.11, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.21, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.31, ""com"": 4.0, ""pz"": ""96""}]"
42083;GOVERNO DO ESTADO DO CEARÃ;"[{""tx"": 2.4, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.45, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.55, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.65, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.75, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.4, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.45, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.55, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.65, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.75, ""com"": 4.0, ""pz"": ""96""}]"
42087;MUNICIPIO DE GUARANTA DO NORTE;"[{""tx"": 2.04, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.14, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.24, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.34, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.04, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.14, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.24, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.34, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 4.0, ""pz"": ""96""}]"
42092;MUNICIPIO DE OURO PRETO;"[{""tx"": 2.37, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.47, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.57, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.67, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.77, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.37, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.47, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.57, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.67, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.77, ""com"": 4.0, ""pz"": ""96""}]"
42112;MUNICIPIO DE MONCAO;"[{""tx"": 2.36, ""com"": 6.0, ""pz"": ""96""}, {""tx"": 2.51, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.56, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.56, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.76, ""com"": 3.0, ""pz"": ""96""}]";"[{""tx"": 2.36, ""com"": 6.0, ""pz"": ""96""}, {""tx"": 2.51, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.56, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.56, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.76, ""com"": 3.0, ""pz"": ""96""}]"
42118;MUNICIPIO DE SANTO ANTONIO DE PADUA;"[{""tx"": 2.05, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.15, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.25, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.35, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.45, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.93, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.98, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.03, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.18, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.23, ""com"": 4.0, ""pz"": ""96""}]"
42136;MUNICIPIO DE CONFRESA;"[{""tx"": 1.92, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.02, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.12, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.22, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.32, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.95, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.05, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.15, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.25, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.35, ""com"": 4.0, ""pz"": ""96""}]"
42143;MUNICIPIO DE CURRAIS NOVOS;"[{""tx"": 2.04, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.09, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.19, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.29, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.39, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.04, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.09, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.19, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.29, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.39, ""com"": 4.0, ""pz"": ""96""}]"
42146;INSTITUTO DE PREVIDENCIA SOCIAL DOS;"[{""tx"": 2.22, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.27, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.37, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.47, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.57, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.22, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.27, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.37, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.47, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.57, ""com"": 4.0, ""pz"": ""96""}]"
42147;MUNICIPIO DE ARMACAO DE BUZIOS;"[{""tx"": 2.39, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.54, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.64, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.74, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.39, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.54, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.64, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.74, ""com"": 4.0, ""pz"": ""96""}]"
42159;MUNICIPIO DE PITANGUEIRAS;"[{""tx"": 2.66, ""com"": 6.0, ""pz"": ""96""}, {""tx"": 2.81, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.86, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.86, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 3.06, ""com"": 3.0, ""pz"": ""96""}]";"[{""tx"": 2.66, ""com"": 6.0, ""pz"": ""96""}, {""tx"": 2.81, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.86, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.86, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 3.06, ""com"": 3.0, ""pz"": ""96""}]"
42171;MUNICIPIO DE JARU;"[{""tx"": 1.9, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.95, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.05, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.15, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.25, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.9, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.95, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.05, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.15, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.25, ""com"": 4.0, ""pz"": ""96""}]"
42178;MUNICIPIO DE SEABRA;"[{""tx"": 2.14, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.19, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.29, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.39, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.49, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.14, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.19, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.29, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.39, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.49, ""com"": 4.0, ""pz"": ""96""}]"
42180;MUNICIPIO DE JACOBINA;"[{""tx"": 1.95, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.0, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.1, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.2, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.95, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.0, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.1, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.2, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 4.0, ""pz"": ""96""}]"
42183;SERVICO MUNICIPAL DE SANEAMENTO AMB;"[{""tx"": 2.35, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.45, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.55, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.65, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.75, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.35, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.45, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.55, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.65, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.75, ""com"": 4.0, ""pz"": ""96""}]"
42190;MUNICIPIO DE GOIANESIA;"[{""tx"": 3.25, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.35, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 3.45, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 3.55, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.65, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 3.34, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.44, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 3.54, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 3.64, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.74, ""com"": 4.0, ""pz"": ""96""}]"
